,SaleID,price,price
1435,,,3529.8887
1436,,,3719.037
1437,,,5503.989
1438,,,2146.7158
1439,,,6075.4697
1440,,,6477.666
1441,,,16444.695
1442,,,4340.7793
1443,,,8217.845
1444,,,607.4373
1445,,,261.268
1446,,,2318.1216
1447,,,7068.4287
1448,,,2766.9553
1449,,,14814.41
1450,,,221.76778
1451,,,668.30054
1452,,,8486.644
1453,,,1156.1234
1454,,,3101.1929
1455,,,4180.621
1456,,,4268.243
1457,,,2909.788
1458,,,1117.5145
1459,,,4914.8516
1460,,,1635.512
1461,,,3799.4802
1462,,,6846.2217
1463,,,5249.0923
1464,,,4462.917
1465,,,12370.799
1466,,,780.4729
1467,,,2769.8606
1468,,,7247.2095
1469,,,2468.806
1470,,,6057.0117
1471,,,968.9296
1472,,,443.44086
1473,,,14470.936
1474,,,1163.9833
1475,,,1552.4221
1476,,,1551.3877
1477,,,4479.7344
1478,,,2730.8948
1479,,,2782.875
1480,,,1276.6986
1481,,,12062.351
1482,,,43321.684
1483,,,9535.027
1484,,,1249.0353
1485,,,12028.036
1486,,,5117.2524
1487,,,945.25073
1488,,,14634.56
1489,,,3241.512
1490,,,21858.744
1491,,,1130.8936
1492,,,2011.8625
1493,,,5796.528
1494,,,1138.8114
1495,,,465.3732
1496,,,1891.7054
1497,,,18688.572
1498,,,5728.482
1499,,,1216.8922
1500,,,13469.198
1501,,,24913.213
1502,,,11203.844
1503,,,1757.0793
1504,,,10857.356
1505,,,924.88934
1506,,,15177.468
1507,,,7031.2437
1508,,,753.87354
1509,,,5742.098
1510,,,612.1006
1511,,,2882.5593
1512,,,1766.471
1513,,,1793.7661
1514,,,812.67377
1515,,,3524.4143
1516,,,798.4128
1517,,,3892.2673
1518,,,3629.842
1519,,,1858.4937
1520,,,4306.0176
1521,,,1304.6554
1522,,,46037.715
1523,,,7428.3857
1524,,,1842.5876
1525,,,7993.2124
1526,,,6504.5425
1527,,,331.20517
1528,,,6857.175
1529,,,2623.3691
1530,,,14934.867
1531,,,19227.432
1532,,,4499.7646
1533,,,14049.337
1534,,,6215.6963
1535,,,18530.754
1536,,,1474.7875
1537,,,1062.522
1538,,,604.94965
1539,,,787.57916
1540,,,26226.666
1541,,,807.69836
1542,,,147.53238
1543,,,19665.727
1544,,,217.15935
1545,,,1889.5875
1546,,,7307.305
1547,,,9507.684
1548,,,2620.02
1549,,,3963.1873
1550,,,4140.663
1551,,,5091.0933
1552,,,4721.6753
1553,,,9671.979
1554,,,3261.3694
1555,,,7735.287
1556,,,2915.9238
1557,,,3937.8557
1558,,,6849.024
1559,,,6429.7686
1560,,,513.06445
1561,,,772.5398
1562,,,7621.1895
1563,,,1589.1111
1564,,,970.83417
1565,,,2153.201
1566,,,18481.6
1567,,,584.41394
1568,,,659.8614
1569,,,194.88603
1570,,,3287.11
1571,,,657.4469
1572,,,796.4593
1573,,,1322.9128
1574,,,292.59152
1575,,,8586.865
1576,,,478.7712
1577,,,9363.792
1578,,,6743.538
1579,,,6024.291
1580,,,1082.4353
1581,,,1068.1461
1582,,,1331.053
1583,,,3297.8992
1584,,,1395.0261
1585,,,2444.5488
1586,,,292.33084
1587,,,1287.3684
1588,,,681.8835
1589,,,837.04553
1590,,,283.02347
1591,,,878.8033
1592,,,21543.455
1593,,,1011.40405
1594,,,1033.9043
1595,,,7284.5566
1596,,,1552.5028
1597,,,5326.9043
1598,,,513.0412
1599,,,3637.1174
1600,,,3822.204
1601,,,1224.7236
1602,,,2154.249
1603,,,8531.02
1604,,,478.27524
1605,,,4185.8804
1606,,,4243.872
1607,,,99.12286
1608,,,8286.375
1609,,,3757.683
1610,,,13753.344
1611,,,16114.091
1612,,,29111.504
1613,,,9051.964
1614,,,4492.735
1615,,,2992.176
1616,,,7671.0503
1617,,,2125.6777
1618,,,1525.0582
1619,,,1495.1442
1620,,,2486.8206
1621,,,3118.3193
1622,,,716.78046
1623,,,2888.6707
1624,,,2406.9463
1625,,,2772.4714
1626,,,7600.225
1627,,,11594.371
1628,,,7640.761
1629,,,28759.713
1630,,,7024.721
1631,,,9967.171
1632,,,1017.5366
1633,,,3990.1353
1634,,,9993.776
1635,,,9017.074
1636,,,8224.549
1637,,,8861.1045
1638,,,4800.6006
1639,,,1027.5227
1640,,,2459.8096
1641,,,12484.6455
1642,,,12041.558
1643,,,384.0198
1644,,,2860.3594
1645,,,735.4501
1646,,,11081.016
1647,,,2558.967
1648,,,247.99509
1649,,,3523.7654
1650,,,13082.971
1651,,,7796.031
1652,,,13427.308
1653,,,38144.094
1654,,,15292.823
1655,,,3631.5598
1656,,,4228.9565
1657,,,14106.575
1658,,,980.85895
1659,,,3959.231
1660,,,11169.595
1661,,,4631.249
1662,,,2792.8062
1663,,,982.22144
1664,,,2727.2446
1665,,,765.3776
1666,,,3359.5493
1667,,,4015.7725
1668,,,689.4674
1669,,,992.3357
1670,,,6570.559
1671,,,1258.2858
1672,,,254.50061
1673,,,5939.3237
1674,,,504.91174
1675,,,66198.27
1676,,,1277.8226
1677,,,7835.548
1678,,,5724.238
1679,,,2329.183
1680,,,4728.792
1681,,,293.24716
1682,,,4716.053
1683,,,2076.4075
1684,,,1483.2958
1685,,,524.57904
1686,,,13230.726
1687,,,3501.0781
1688,,,2228.683
1689,,,27821.8
1690,,,7901.9834
1691,,,2174.6453
1692,,,7446.731
1693,,,1939.7437
1694,,,10057.719
1695,,,4926.4683
1696,,,17930.588
1697,,,763.40533
1698,,,3395.3447
1699,,,399.71954
1700,,,4851.1577
1701,,,11820.374
1702,,,7327.8877
1703,,,15553.724
1704,,,4977.976
1705,,,1809.1714
1706,,,1684.7543
1707,,,28373.668
1708,,,1555.615
1709,,,2352.4363
1710,,,11160.607
1711,,,1229.3854
1712,,,6938.361
1713,,,3343.8916
1714,,,21239.379
1715,,,6431.9526
1716,,,967.6133
1717,,,13354.625
1718,,,36624.016
1719,,,1453.4858
1720,,,8511.636
1721,,,2472.5776
1722,,,6987.927
1723,,,775.34186
1724,,,1110.135
1725,,,1528.7958
1726,,,14993.167
1727,,,1101.4135
1728,,,436.53336
1729,,,2015.7853
1730,,,1010.03107
1731,,,11297.143
1732,,,3945.4133
1733,,,14359.738
1734,,,833.8093
1735,,,1629.5306
1736,,,9715.322
1737,,,20594.875
1738,,,4172.609
1739,,,1538.0118
1740,,,627.8237
1741,,,175.36058
1742,,,688.0137
1743,,,1078.3442
1744,,,1106.1178
1745,,,1405.1107
1746,,,1201.3307
1747,,,4133.5474
1748,,,3328.3354
1749,,,13149.483
1750,,,1743.1051
1751,,,8151.117
1752,,,4660.6934
1753,,,1221.7837
1754,,,10563.887
1755,,,15980.358
1756,,,5963.7056
1757,,,2790.9312
1758,,,2629.2886
1759,,,1704.1001
1760,,,1135.6428
1761,,,20022.715
1762,,,4483.9883
1763,,,1773.7617
1764,,,2917.61
1765,,,7045.086
1766,,,1631.5916
1767,,,850.5063
1768,,,20839.422
1769,,,1557.482
1770,,,20677.438
1771,,,2459.3074
1772,,,1365.4816
1773,,,11156.744
1774,,,1216.577
1775,,,18275.541
1776,,,985.0079
1777,,,660.69635
1778,,,2191.2678
1779,,,3256.709
1780,,,24317.887
1781,,,3490.3936
1782,,,908.21277
1783,,,3251.7356
1784,,,679.4165
1785,,,9764.697
1786,,,873.61615
1787,,,6116.3105
1788,,,1517.8806
1789,,,1875.417
1790,,,3998.6094
1791,,,1458.5841
1792,,,2191.0337
1793,,,1229.0228
1794,,,403.8749
1795,,,6685.7695
1796,,,1073.6278
1797,,,25938.414
1798,,,1379.6925
1799,,,8791.1
1800,,,1028.398
1801,,,932.7218
1802,,,489.2581
1803,,,3081.646
1804,,,6209.4746
1805,,,4618.403
1806,,,2293.5254
1807,,,3866.3672
1808,,,3982.2793
1809,,,216.60342
1810,,,4135.5825
1811,,,13293.627
1812,,,2989.5366
1813,,,2862.5842
1814,,,7638.211
1815,,,1315.6803
1816,,,4455.1543
1817,,,2910.6445
1818,,,12774.653
1819,,,36404.902
1820,,,11139.466
1821,,,1413.04
1822,,,990.6107
1823,,,23010.312
1824,,,3141.6543
1825,,,6430.505
1826,,,1220.0154
1827,,,2836.974
1828,,,4963.799
1829,,,28607.697
1830,,,1460.7286
1831,,,3266.5132
1832,,,1830.4349
1833,,,787.2145
1834,,,7043.796
1835,,,4811.695
1836,,,12244.202
1837,,,13174.478
1838,,,4919.9736
1839,,,798.01917
1840,,,31814.51
1841,,,7481.5015
1842,,,6573.016
1843,,,10978.24
1844,,,22902.137
1845,,,2080.954
1846,,,23848.45
1847,,,3059.3257
1848,,,1527.0695
1849,,,3146.8406
1850,,,1217.8834
1851,,,2742.015
1852,,,1429.2493
1853,,,9469.349
1854,,,431.85904
1855,,,4364.874
1856,,,8182.5396
1857,,,11702.926
1858,,,11106.134
1859,,,569.69543
1860,,,1680.0471
1861,,,6122.246
1862,,,6649.164
1863,,,496.86838
1864,,,7032.1357
1865,,,4895.1167
1866,,,778.97076
1867,,,1157.134
1868,,,7225.399
1869,,,4699.613
1870,,,8068.7383
1871,,,17378.46
1872,,,4275.0073
1873,,,25850.201
1874,,,393.6033
1875,,,2158.2053
1876,,,4376.36
1877,,,2432.754
1878,,,9987.754
1879,,,3423.7163
1880,,,499.1164
1881,,,3104.2683
1882,,,5288.1304
1883,,,882.7097
1884,,,3703.8203
1885,,,45745.836
1886,,,668.78937
1887,,,3413.105
1888,,,7779.704
1889,,,3107.3142
1890,,,4190.5186
1891,,,1983.7777
1892,,,1273.766
1893,,,17533.807
1894,,,3245.6643
1895,,,6477.1597
1896,,,8225.436
1897,,,1365.6393
1898,,,12131.761
1899,,,541.58527
1900,,,476.13864
1901,,,288.13272
1902,,,804.8248
1903,,,9014.898
1904,,,367.47815
1905,,,946.6555
1906,,,10400.867
1907,,,598.009
1908,,,1087.9835
1909,,,2096.1648
1910,,,5304.3315
1911,,,2727.972
1912,,,1789.8115
1913,,,1311.975
1914,,,4104.9185
1915,,,2260.8838
1916,,,5204.516
1917,,,1263.3585
1918,,,6091.485
1919,,,3942.7344
1920,,,1214.1583
1921,,,1068.5668
1922,,,17061.145
1923,,,1483.3405
1924,,,391.40793
1925,,,7083.053
1926,,,693.4422
1927,,,22552.646
1928,,,2509.2542
1929,,,466.15463
1930,,,253.13864
1931,,,16591.346
1932,,,8383.145
1933,,,5031.389
1934,,,9649.34
1935,,,28349.324
1936,,,1932.1295
1937,,,9846.999
1938,,,10224.602
1939,,,46254.105
1940,,,1534.4266
1941,,,2905.307
1942,,,7711.751
1943,,,1066.352
1944,,,1890.3477
1945,,,6590.1353
1946,,,1111.8625
1947,,,21832.889
1948,,,2999.3408
1949,,,800.23505
1950,,,4639.336
1951,,,1569.3804
1952,,,1815.2115
1953,,,7049.9663
1954,,,16512.383
1955,,,7007.389
1956,,,1485.3611
1957,,,1462.0946
1958,,,941.83044
1959,,,1640.3018
1960,,,13864.671
1961,,,5655.2764
1962,,,1236.3693
1963,,,2482.5632
1964,,,12547.279
1965,,,5402.1123
1966,,,1981.172
1967,,,1555.6283
1968,,,4198.0205
1969,,,7040.6323
1970,,,11353.853
1971,,,4232.4556
1972,,,16143.949
1973,,,2272.9253
1974,,,10872.601
1975,,,1921.184
1976,,,5960.1455
1977,,,3498.4873
1978,,,11354.762
1979,,,3262.947
1980,,,429.47055
1981,,,14907.458
1982,,,8266.498
1983,,,8529.181
1984,,,2738.172
1985,,,505.29544
1986,,,4240.865
1987,,,4376.5977
1988,,,2894.4912
1989,,,3397.6677
1990,,,71108.49
1991,,,7920.183
1992,,,1836.2919
1993,,,1933.9906
1994,,,773.9239
1995,,,1824.191
1996,,,4169.4023
1997,,,17878.592
1998,,,997.6116
1999,,,720.41046
2000,,,4922.523
2001,,,10179.375
2002,,,3673.6118
2003,,,266.69952
2004,,,5063.85
2005,,,2992.51
2006,,,211.00226
2007,,,7289.5537
2008,,,1947.6973
2009,,,1449.5172
2010,,,5911.906
2011,,,3376.8777
2012,,,237.35896
2013,,,6213.551
2014,,,11885.434
2015,,,7038.8193
2016,,,10307.643
2017,,,1445.0498
2018,,,1005.1722
2019,,,904.73676
2020,,,1303.8188
2021,,,6618.5073
2022,,,891.62415
2023,,,4228.15
2024,,,18420.766
2025,,,1098.6498
2026,,,8253.688
2027,,,6936.7334
2028,,,1048.8872
2029,,,192.91147
2030,,,3603.3118
2031,,,7718.9697
2032,,,486.54312
2033,,,2234.9531
2034,,,5097.449
2035,,,52923.277
2036,,,3318.023
2037,,,1918.083
2038,,,3223.134
2039,,,4382.689
2040,,,7017.509
2041,,,63177.03
2042,,,7531.483
2043,,,911.66125
2044,,,6061.439
2045,,,1347.2112
2046,,,2983.6504
2047,,,2030.2738
2048,,,721.99457
2049,,,1860.0406
2050,,,4897.6997
2051,,,1599.0992
2052,,,250.90614
2053,,,2681.1729
2054,,,1178.4899
2055,,,7647.651
2056,,,1670.7721
2057,,,4370.5444
2058,,,4162.071
2059,,,946.99084
2060,,,4529.198
2061,,,14022.617
2062,,,1238.8433
2063,,,9262.0625
2064,,,11892.384
2065,,,3867.2341
2066,,,960.9466
2067,,,2541.2908
2068,,,766.0273
2069,,,2768.1462
2070,,,8061.031
2071,,,2280.6792
2072,,,2380.4685
2073,,,8802.484
2074,,,25665.666
2075,,,1974.4048
2076,,,8110.883
2077,,,6878.274
2078,,,1905.5017
2079,,,3294.6133
2080,,,11546.984
2081,,,6931.8457
2082,,,1789.517
2083,,,1227.0514
2084,,,5489.057
2085,,,6124.238
2086,,,7324.7153
2087,,,6084.7314
2088,,,3326.231
2089,,,2743.064
2090,,,1945.8982
2091,,,101.44791
2092,,,1278.2008
2093,,,508.92368
2094,,,4630.1626
2095,,,13929.564
2096,,,1600.7223
2097,,,3931.445
2098,,,2544.4895
2099,,,8689.488
2100,,,10269.323
2101,,,1919.6979
2102,,,9667.026
2103,,,1840.7407
2104,,,1127.4629
2105,,,1245.391
2106,,,6450.439
2107,,,1789.178
2108,,,1383.1968
2109,,,3560.583
2110,,,10136.93
2111,,,3243.47
2112,,,5313.634
2113,,,9012.396
2114,,,14062.072
2115,,,1133.5381
2116,,,1992.576
2117,,,678.62854
2118,,,6499.2153
2119,,,679.3263
2120,,,5924.206
2121,,,48613.473
2122,,,2206.2822
2123,,,3497.8867
2124,,,1253.4965
2125,,,1138.8684
2126,,,1361.8792
2127,,,5799.4478
2128,,,12264.07
2129,,,507.55655
2130,,,2319.8352
2131,,,4144.3657
2132,,,9644.62
2133,,,1697.7482
2134,,,8865.687
2135,,,14112.819
2136,,,3250.464
2137,,,4670.408
2138,,,12943.481
2139,,,2757.5833
2140,,,1544.6897
2141,,,1032.6418
2142,,,462.86456
2143,,,4946.5513
2144,,,944.8876
2145,,,3752.5964
2146,,,1194.1804
2147,,,1831.7655
2148,,,69.00383
2149,,,3266.5723
2150,,,6836.3228
2151,,,6728.3945
2152,,,5342.684
2153,,,13661.504
2154,,,7117.3276
2155,,,1570.7213
2156,,,6811.7974
2157,,,1083.6615
2158,,,498.09512
2159,,,12918.741
2160,,,5676.602
2161,,,18526.0
2162,,,9929.559
2163,,,979.24695
2164,,,2785.8381
2165,,,2951.352
2166,,,5757.8555
2167,,,294.73425
2168,,,11237.641
2169,,,1639.6367
2170,,,5957.247
2171,,,18673.41
2172,,,808.0312
2173,,,11176.319
2174,,,297.65393
2175,,,7597.551
2176,,,259.2989
2177,,,2362.896
2178,,,14436.954
2179,,,16219.787
2180,,,1257.731
2181,,,2768.5635
2182,,,1528.2816
2183,,,795.469
2184,,,698.4864
2185,,,2484.8225
2186,,,2864.2832
2187,,,2048.09
2188,,,19401.395
2189,,,2082.597
2190,,,4422.3403
2191,,,1751.8945
2192,,,8164.7104
2193,,,6896.2866
2194,,,6112.6304
2195,,,5341.2676
2196,,,37771.016
2197,,,12737.51
2198,,,2458.124
2199,,,844.57306
2200,,,41965.965
2201,,,859.481
2202,,,1874.3508
2203,,,2217.6343
2204,,,3319.631
2205,,,7340.0522
2206,,,4928.2637
2207,,,16506.857
2208,,,5586.708
2209,,,2876.0999
2210,,,2525.1777
2211,,,18786.09
2212,,,6126.271
2213,,,5519.498
2214,,,1078.7107
2215,,,12846.237
2216,,,2356.4573
2217,,,531.542
2218,,,15126.427
2219,,,768.5749
2220,,,7504.135
2221,,,38284.77
2222,,,5954.52
2223,,,7126.274
2224,,,13679.392
2225,,,21476.148
2226,,,2077.6917
2227,,,1467.4457
2228,,,7586.732
2229,,,22316.287
2230,,,245.87604
2231,,,5419.479
2232,,,2471.363
2233,,,1807.1096
2234,,,5137.7407
2235,,,1193.7667
2236,,,2412.646
2237,,,1841.7369
2238,,,3938.4756
2239,,,5021.005
2240,,,1146.708
2241,,,296.33218
2242,,,1573.5021
2243,,,3816.244
2244,,,2600.9377
2245,,,1365.7253
2246,,,6356.3027
2247,,,6878.4907
2248,,,595.2467
2249,,,452.9455
2250,,,1437.9609
2251,,,13104.775
2252,,,3663.8545
2253,,,8731.618
2254,,,5128.526
2255,,,11394.272
2256,,,1054.77
2257,,,6031.4604
2258,,,11000.942
2259,,,454.8689
2260,,,12767.26
2261,,,6218.027
2262,,,3156.037
2263,,,1429.1504
2264,,,410.25116
2265,,,19350.633
2266,,,2184.0115
2267,,,9618.292
2268,,,6366.3936
2269,,,9026.203
2270,,,31522.455
2271,,,755.7573
2272,,,3308.0166
2273,,,541.256
2274,,,709.4106
2275,,,4557.0674
2276,,,2295.893
2277,,,8279.289
2278,,,935.4149
2279,,,2590.05
2280,,,638.5519
2281,,,956.96063
2282,,,7375.83
2283,,,1301.0531
2284,,,1568.9185
2285,,,14073.182
2286,,,5205.494
2287,,,1369.5216
2288,,,1227.1088
2289,,,3171.1663
2290,,,6002.598
2291,,,653.2472
2292,,,209.27844
2293,,,1738.4159
2294,,,1926.978
2295,,,3437.481
2296,,,931.6543
2297,,,7550.27
2298,,,468.40387
2299,,,597.25964
2300,,,16193.696
2301,,,2798.9717
2302,,,3128.3845
2303,,,1308.9696
2304,,,7941.9844
2305,,,5577.6245
2306,,,6904.211
2307,,,414.96735
2308,,,207.15411
2309,,,5622.74
2310,,,19022.617
2311,,,5298.5312
2312,,,7187.601
2313,,,1808.2947
2314,,,639.94037
2315,,,8738.667
2316,,,2689.9749
2317,,,527.11865
2318,,,17941.041
2319,,,952.84283
2320,,,470.8189
2321,,,4147.8696
2322,,,19475.588
2323,,,5015.706
2324,,,3631.7468
2325,,,14387.58
2326,,,1785.4558
2327,,,17851.5
2328,,,8762.144
2329,,,303.6148
2330,,,306.78372
2331,,,36974.83
2332,,,32344.945
2333,,,6949.448
2334,,,668.2932
2335,,,5257.0244
2336,,,13741.019
2337,,,489.99973
2338,,,1047.109
2339,,,3701.846
2340,,,664.13654
2341,,,6213.527
2342,,,2920.0925
2343,,,3732.5571
2344,,,17050.62
2345,,,3380.5583
2346,,,7448.464
2347,,,9045.663
2348,,,10821.597
2349,,,15766.583
2350,,,7334.076
2351,,,23425.309
2352,,,7091.2666
2353,,,1821.085
2354,,,17546.754
2355,,,15006.472
2356,,,929.2759
2357,,,1789.2062
2358,,,400.42487
2359,,,2612.259
2360,,,19178.258
2361,,,2952.4236
2362,,,2164.6912
2363,,,2450.674
2364,,,1939.3024
2365,,,19828.576
2366,,,1356.7361
2367,,,9498.783
2368,,,262.64514
2369,,,6095.501
2370,,,927.64136
2371,,,4138.0137
2372,,,4798.7324
2373,,,585.85333
2374,,,13175.658
2375,,,2333.3047
2376,,,2019.0336
2377,,,7109.342
2378,,,2140.1675
2379,,,1976.8271
2380,,,4146.303
2381,,,13821.116
2382,,,5199.133
2383,,,10283.3
2384,,,16931.32
2385,,,13416.209
2386,,,12503.246
2387,,,1120.6833
2388,,,15234.681
2389,,,1159.6052
2390,,,4620.985
2391,,,3641.0852
2392,,,942.32916
2393,,,1545.3885
2394,,,2964.134
2395,,,1032.1525
2396,,,2065.0637
2397,,,6151.872
2398,,,14870.367
2399,,,865.2623
2400,,,12852.23
2401,,,8717.946
2402,,,2521.1985
2403,,,15065.626
2404,,,530.11127
2405,,,326.2242
2406,,,4270.842
2407,,,563.5266
2408,,,4029.894
2409,,,5529.125
2410,,,6877.9067
2411,,,3994.3206
2412,,,86558.84
2413,,,3959.0913
2414,,,722.5546
2415,,,6610.1924
2416,,,7976.0767
2417,,,2238.3408
2418,,,10509.499
2419,,,1832.6536
2420,,,1897.0875
2421,,,6623.926
2422,,,2392.4836
2423,,,4259.787
2424,,,2498.6523
2425,,,6448.729
2426,,,1107.5947
2427,,,3607.0327
2428,,,3901.1772
2429,,,680.62775
2430,,,38777.098
2431,,,1632.1841
2432,,,3869.3928
2433,,,5296.3535
2434,,,6809.79
2435,,,212.99435
2436,,,1817.8618
2437,,,1997.2205
2438,,,9951.905
2439,,,1731.0358
2440,,,9387.901
2441,,,804.9232
2442,,,3879.2864
2443,,,2332.9785
2444,,,865.6929
2445,,,3899.0754
2446,,,10604.326
2447,,,10558.347
2448,,,990.95074
2449,,,3651.7363
2450,,,29524.73
2451,,,3427.651
2452,,,5215.499
2453,,,1154.1938
2454,,,2203.5525
2455,,,25817.68
2456,,,2510.6035
2457,,,4842.2354
2458,,,1013.97363
2459,,,55.799603
2460,,,4372.8755
2461,,,20998.188
2462,,,15568.966
2463,,,4210.4565
2464,,,1309.0464
2465,,,10118.48
2466,,,1033.3612
2467,,,2199.6624
2468,,,1880.3356
2469,,,5530.275
2470,,,14293.577
2471,,,8716.624
2472,,,724.28766
2473,,,1888.9575
2474,,,1902.3116
2475,,,6184.0825
2476,,,703.444
2477,,,1241.4875
2478,,,465.24045
2479,,,268.1162
2480,,,1220.2169
2481,,,12768.599
2482,,,605.91174
2483,,,15288.623
2484,,,8263.085
2485,,,2051.9495
2486,,,1838.3141
2487,,,2442.6326
2488,,,2149.7698
2489,,,6143.809
2490,,,13919.511
2491,,,4278.1484
2492,,,151.40279
2493,,,273.9881
2494,,,21625.592
2495,,,6567.7207
2496,,,7161.7954
2497,,,312.45682
2498,,,11231.522
2499,,,992.9649
2500,,,4103.83
2501,,,17357.82
2502,,,984.38934
2503,,,6954.0366
2504,,,3292.816
2505,,,3185.593
2506,,,1411.0275
2507,,,3307.2847
2508,,,10430.918
2509,,,9424.837
2510,,,4603.238
2511,,,6440.67
2512,,,6620.4014
2513,,,893.1991
2514,,,2280.467
2515,,,1868.5936
2516,,,7357.0005
2517,,,1258.3644
2518,,,7059.1646
2519,,,2886.3154
2520,,,303.63208
2521,,,2533.475
2522,,,1455.5153
2523,,,2475.0876
2524,,,1412.9983
2525,,,1412.8439
2526,,,8554.47
2527,,,6189.9307
2528,,,2128.6206
2529,,,6089.87
2530,,,462.7938
2531,,,404.00565
2532,,,23570.506
2533,,,1049.4927
2534,,,9627.36
2535,,,2369.106
2536,,,8528.433
2537,,,10388.068
2538,,,900.79443
2539,,,505.1294
2540,,,18418.41
2541,,,25384.863
2542,,,2880.7559
2543,,,1731.6965
2544,,,9827.708
2545,,,884.77484
2546,,,1102.1633
2547,,,14890.833
2548,,,192.09488
2549,,,6305.3984
2550,,,2804.8792
2551,,,542.0561
2552,,,906.06146
2553,,,2456.9705
2554,,,509.64218
2555,,,14673.119
2556,,,2705.2092
2557,,,859.6321
2558,,,1057.2513
2559,,,2505.991
2560,,,1200.8733
2561,,,2402.2068
2562,,,3680.9783
2563,,,9184.404
2564,,,5140.5493
2565,,,19617.34
2566,,,3911.6038
2567,,,3411.0576
2568,,,7712.656
2569,,,2431.4812
2570,,,3670.4556
2571,,,158.48843
2572,,,8355.884
2573,,,699.5466
2574,,,5696.737
2575,,,8760.832
2576,,,15786.821
2577,,,1098.9875
2578,,,1165.057
2579,,,3097.2932
2580,,,1639.0094
2581,,,10252.882
2582,,,8374.89
2583,,,763.37726
2584,,,5486.33
2585,,,1939.6873
2586,,,13811.8
2587,,,1340.2859
2588,,,6050.9316
2589,,,2781.8438
2590,,,16719.63
2591,,,2671.0586
2592,,,2542.0205
2593,,,1701.7902
2594,,,4899.5405
2595,,,871.23303
2596,,,821.03656
2597,,,24767.99
2598,,,10001.1
2599,,,6796.274
2600,,,5401.9214
2601,,,17287.902
2602,,,517.3333
2603,,,1669.6923
2604,,,5172.54
2605,,,5913.6934
2606,,,19516.104
2607,,,3943.0806
2608,,,1401.1056
2609,,,13195.214
2610,,,30987.533
2611,,,777.45966
2612,,,10846.147
